tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,probabilidad_mora,prediccion,mora_real
4,2025-01-18 10:00:26,1428000.0,10,46,Independiente,3000000,900000,131627,790.0,2,1,0,0,0,991859.0,Creciente,0.2475785125596781,0,0
4,2025-06-09 14:50:14,1224000.0,6,46,Empleado,8000000,2000000,182701,817.0,7,8,4,0,0,3137968.0,Decreciente,0.21767580264765304,0,0
4,2025-07-09 15:43:12,1095360.0,6,46,Empleado,4000000,1000000,164045,838.0,4,6,2,0,1,,,0.28913440447609007,0,0
4,2025-03-14 18:28:26,3144000.0,8,45,Independiente,7000000,1000000,357217,773.0,5,5,3,0,0,2087486.0,Creciente,0.41270442814324815,0,0
4,2025-06-13 14:43:17,1814400.0,6,47,Empleado,2500000,800000,272745,767.0,7,1,5,0,0,996306.0,Creciente,0.23411975240751431,0,0
4,2025-02-22 14:01:34,3120000.0,6,44,Empleado,3500000,800000,463384,875.0,2,3,1,0,0,1890869.0,Creciente,0.41063484744106676,0,0
4,2025-08-30 08:57:45,1797600.0,6,44,Independiente,4530000,3097000,270572,749.0,8,3,6,0,1,1408333.0,Creciente,0.3472460388880664,0,0
4,2025-07-08 11:40:16,1653600.0,6,45,Independiente,4500000,900000,247649,800.0,0,6,0,0,0,877778.0,Creciente,0.456167168682937,0,0
4,2025-01-07 18:03:45,636000.0,6,43,Empleado,3000000,1500000,94226,726.0,2,1,0,0,0,1000000.0,Estable,0.4395427553083775,0,0
4,2025-06-06 18:07:02,2778360.0,12,43,Empleado,3000000,1000000,218822,716.0,10,6,4,1,5,1800000.0,Estable,0.40341824314696934,0,0
4,2025-04-25 11:41:10,1584000.0,6,44,Independiente,5000000,1400000,235481,834.0,3,4,1,0,2,939017.0,Creciente,0.3747157301600812,0,0
9,2025-06-21 17:33:17,1185660.0,6,53,Empleado,5000000,2000000,162062,841.0,12,8,5,0,4,954263.0,Creciente,0.33816943025097096,0,0
4,2024-12-10 16:42:23,2811361.1999999997,12,47,Empleado,5000000,3000000,220583,725.0,12,6,7,0,1,4265380.0,Creciente,0.3869521120044002,0,0
4,2025-04-21 15:45:02,1299600.0,12,41,Empleado,3200000,1500000,102102,823.0,9,4,3,0,1,,,0.2456996429701332,0,0
4,2025-05-10 15:24:19,3712800.0,8,43,Independiente,6000000,2000000,423272,754.0,5,4,1,0,0,935968.0,Creciente,0.5934880215484386,1,0
4,2025-05-09 15:20:43,1608000.0,6,47,Independiente,2000000,1000000,239643,736.0,9,9,3,1,4,66667.0,Estable,0.5458084323419979,1,0
4,2024-12-18 16:57:52,1451880.0,12,39,Empleado,2000000,700000,113924,734.0,6,2,1,0,2,1431524.0,5697,0.316144969479116,0,0
4,2025-08-01 15:02:49,648000.0,6,39,Independiente,2153758,754000,97872,801.0,4,6,3,0,0,2548091.0,Creciente,0.3256896667512147,0,0
9,2025-05-25 11:26:39,1185660.0,8,38,Independiente,5000000,2000000,123821,759.0,14,9,10,0,3,941789.0,Creciente,0.334432936966833,0,0
9,2025-05-08 15:16:19,1185660.0,8,37,Independiente,5000000,2000000,123714,680.0,11,11,7,0,2,2839868.0,Creciente,0.450390411816545,0,0
4,2025-06-09 15:35:47,1713600.0,6,39,Independiente,5000000,1500000,255365,748.0,13,10,7,0,2,845675.0,Creciente,0.5097167819918319,0,0
4,2025-05-26 15:51:04,2160000.0,6,41,Independiente,4000000,2200000,321889,790.0,4,7,3,0,0,,,0.3757280866847146,0,0
4,2025-02-07 12:01:56,5317200.0,8,39,Empleado,15000000,4000000,603051,752.0,12,6,7,0,0,908526.0,Creciente,0.4648854086744025,0,0
4,2025-11-30 14:59:34,2139600.0,24,40,Independiente,2076000,728000,103700,774.0,8,3,5,0,1,,,0.37250665674872757,0,0
9,2025-02-06 10:09:09,4384165.2,3,42,Independiente,6000000,3000000,1162786,846.0,5,2,4,1,0,,,0.4860095351734536,0,0
9,2025-07-10 12:07:34,1604400.0,2,42,Independiente,5000000,2000000,633160,806.0,10,6,7,0,2,,,0.36362013172302116,0,0
4,2025-07-22 16:45:24,3230520.0,6,58,Empleado,3140000,1852000,478945,807.0,7,4,3,0,2,,,0.3875038428357924,0,0
9,2025-02-13 18:27:48,1482234.0,10,58,Independiente,3000000,1000000,125848,822.0,3,2,0,0,2,,,0.24134552326014164,0,0
4,2025-06-13 18:19:22,1860000.0,6,51,Empleado,3000000,1000000,279600,785.0,12,11,6,0,4,615779.0,Creciente,0.4188389932695657,0,0
4,2025-08-25 16:46:47,930600.0,6,47,Independiente,2640000,464000,139370,813.0,6,2,3,0,2,600000.0,Decreciente,0.2983411276412456,0,0
9,2025-07-13 12:11:33,594111.6,9,46,Empleado,2000000,800000,55698,824.0,5,3,3,0,0,1261842.0,Creciente,0.21092786024012647,0,0
4,2025-09-05 10:44:06,7929600.0,6,55,Independiente,12630000,7418000,1197667,842.0,13,4,8,0,4,1000000.0,Creciente,0.2874961841136473,0,0
4,2025-09-23 18:45:03,3303361.1999999997,6,54,Empleado,4080000,694000,498932,808.0,9,6,6,0,1,1500000.0,Estable,0.39383347465838137,0,0
9,2025-07-18 16:00:02,3814953.5999999996,10,41,Empleado,3000000,1400000,325608,799.0,0,2,0,0,0,868286.0,Creciente,0.39279142780438064,0,0
4,2025-05-31 14:49:00,2732160.0,12,40,Independiente,4500000,2500000,219413,765.0,3,2,1,1,1,620826.0,Decreciente,0.34173768196278975,0,0
4,2025-05-20 12:34:45,2245200.0,24,54,Empleado,1200000,500000,98678,796.0,10,8,5,0,3,1237423.0,Creciente,0.44682989380044563,0,0
4,2024-12-22 11:59:54,3484800.0,12,50,Independiente,6000000,5000000,272530,771.0,6,2,3,0,1,908526.0,Estable,0.45213348370933476,0,0
9,2025-04-25 15:25:55,1696618.8,11,51,Empleado,1600000,1000000,132378,853.0,6,2,3,0,0,1296792.0,Creciente,0.17278849416994815,0,0
4,2025-01-15 15:16:27,1388280.0,12,47,Empleado,1300000,600000,96408,780.0,3,3,0,0,0,1259348.0,Decreciente,0.29432701293827285,0,0
9,2025-03-08 09:13:45,1143631.2,10,52,Independiente,3000000,1800000,97099,818.0,3,3,2,0,1,817674.0,Creciente,0.31891478192334854,0,0
10,2025-02-09 18:14:25,7200000.0,12,54,Empleado,1800000,500000,565663,764.0,8,6,4,2,1,1280390.0,Decreciente,0.39927011754116964,0,0
4,2025-08-12 14:06:33,2040000.0,6,51,Empleado,1000000,3151000,307088,755.0,8,9,5,0,1,966736.0,Creciente,0.2882026219666589,0,0
4,2025-02-03 15:13:50,4276800.0,18,51,Independiente,5000000,2500000,236289,805.0,9,6,7,0,0,913677.0,Creciente,0.38038077546168636,0,0
4,2025-04-19 09:15:49,1440000.0,6,49,Independiente,8000000,3000000,214074,826.0,4,4,2,0,1,1427272.0,Estable,0.34457832803672667,0,0
4,2025-01-10 14:50:22,3720000.0,12,49,Independiente,6000000,1800000,290979,795.0,1,2,0,0,0,908526.0,Estable,0.5077216411113503,0,0
4,2025-01-07 13:12:42,1275480.0,12,48,Empleado,3800000,1800000,88575,887.0,2,6,1,0,0,848804.0,Creciente,0.32691437245712335,0,0
4,2024-12-15 09:28:38,2016000.0,6,45,Independiente,9000000,4000000,299215,856.0,4,1,1,0,1,908526.0,Decreciente,0.4112608765369,0,0
4,2026-02-05 08:28:43,2856000.0,6,42,Independiente,1671000,270000,440063,746.0,3,3,2,0,1,1160000.0,Creciente,0.41498664374711486,0,0
4,2025-04-07 15:33:21,2222160.0,6,49,Independiente,2500000,700000,330351,796.0,1,4,1,0,0,,,0.45921317622590463,0,0
4,2025-01-10 11:54:24,8208000.0,12,51,Empleado,3500000,1500000,642030,807.0,5,3,4,1,0,1517852.0,Creciente,0.37368999303107014,0,0
4,2025-01-20 12:49:05,5313469.2,12,50,Independiente,4000000,1000000,368991,859.0,4,2,3,0,0,,,0.3431258613529328,0,0
4,2025-01-12 15:54:01,741780.0,10,50,Empleado,3600000,1500000,68493,827.0,8,7,8,0,0,,,0.29326148291782933,0,0
4,2025-05-25 17:04:31,1722000.0,6,50,Independiente,5000000,3000000,256617,848.0,7,2,1,0,1,1000000.0,Creciente,0.31420406652378846,0,0
4,2025-02-06 17:58:15,2719080.0,12,50,Independiente,10000000,4000000,213623,879.0,6,3,5,0,0,923771.0,Creciente,0.34576922899350604,0,0
4,2025-03-30 11:19:15,667800.0,6,52,Independiente,3800000,400000,99350,793.0,4,4,1,0,1,931394.0,Creciente,0.37142424638416116,0,0
9,2025-04-26 15:51:35,538680.0,5,49,Independiente,2400000,1600000,87441,845.0,8,5,4,0,1,30285.0,Creciente,0.420427442147433,0,0
9,2025-05-08 11:27:24,2279972.4,10,46,Independiente,4500000,2500000,193884,869.0,13,5,11,0,0,933473.0,Creciente,0.291835381404853,0,0
4,2025-01-10 14:58:52,1590000.0,18,48,Independiente,7000000,3000000,87605,786.0,14,3,8,1,3,908526.0,Estable,0.4104375023454988,0,0
4,2025-01-21 15:01:21,1308720.0,12,48,Independiente,3500000,1200000,102494,862.0,8,2,3,0,1,908526.0,Estable,0.21034308684162337,0,0
4,2025-01-12 18:44:28,2012280.0,12,48,Independiente,2800000,1500000,139742,757.0,2,6,2,0,0,,,0.4279795604783604,0,0
4,2024-12-31 10:40:20,3116400.0,36,48,Empleado,2500000,1100000,100434,814.0,3,5,1,0,0,2231859.0,Creciente,0.3549898757624954,0,0
4,2025-06-25 10:47:08,1511880.0,12,48,Empleado,9000000,5000000,119869,818.0,8,3,4,0,1,8640624.0,Creciente,0.1656330077768411,0,0
4,2025-04-12 15:44:31,7454011.2,12,47,Independiente,14000000,9000000,590929,810.0,13,10,5,0,7,939017.0,Creciente,0.44688006242918354,0,0
9,2025-04-15 10:24:41,679122.0,12,48,Independiente,2500000,1500000,47161,796.0,2,3,0,1,0,30285.0,Decreciente,0.38977553568486223,0,1
4,2025-07-22 09:45:14,3600000.0,6,43,Empleado,1800000,2040000,542453,836.0,8,3,6,0,1,1720000.0,Creciente,0.25042163109107235,0,0
4,2025-06-24 17:07:33,2880000.0,6,47,Empleado,12000000,4000000,428317,790.0,7,8,6,0,0,950105.0,Creciente,0.3844658249010553,0,0
4,2025-03-21 12:01:30,3480000.0,8,47,Empleado,8000000,2000000,395393,753.0,5,10,2,1,1,723190.0,Creciente,0.5883315146445977,1,0
4,2025-08-12 11:07:56,864000.0,6,46,Empleado,1630000,2000000,130048,794.0,2,1,0,0,2,,,0.2433742007909695,0,0
4,2025-03-15 09:18:20,4065600.0,6,46,Independiente,5000000,2000000,604264,744.0,10,12,3,0,1,837454.0,Creciente,0.7044030889057772,1,1
4,2025-02-08 18:33:37,1747440.0,6,46,Empleado,4000000,1500000,259355,827.0,5,1,4,0,1,,,0.24951677750405024,0,0
4,2024-12-26 19:01:19,3600000.0,36,42,Independiente,5000000,2000000,116400,703.0,13,9,8,0,1,908526.0,Estable,0.5594530424084997,1,0
9,2025-05-04 16:18:16,1498992.0,7,39,Independiente,5000000,2000000,177092,818.0,8,10,5,0,2,1802324.0,Creciente,0.32813419102049657,0,0
4,2025-01-19 15:41:57,2158680.0,12,37,Empleado,2300000,600000,149908,818.0,4,4,2,0,1,2394000.0,Decreciente,0.23248455303612378,0,0
4,2025-01-13 17:09:16,3336000.0,10,46,Independiente,5500000,3000000,307498,777.0,5,8,3,0,1,908526.0,Estable,0.5589710221520853,1,0
4,2024-12-28 13:45:41,720000.0,12,46,Independiente,1900000,700000,56496,768.0,2,8,1,0,1,,,0.4428062902116675,0,0
4,2024-11-30 13:13:42,1121760.0,6,45,Independiente,4500000,300000,166323,789.0,5,0,0,0,3,,,0.3026065715598584,0,0
4,2024-12-11 15:04:56,3283980.0,6,45,Empleado,13000000,7000000,486421,884.0,8,4,7,0,1,10641367.0,Decreciente,0.32254017995954887,0,0
4,2025-07-23 16:00:36,2087880.0,6,45,Empleado,1000000,709000,312689,758.0,4,4,3,0,1,885714.0,Creciente,0.304858339184914,0,0
4,2025-01-28 09:06:01,1173600.0,6,46,Empleado,5000000,2500000,174192,851.0,4,2,4,0,0,8152672.0,Creciente,0.20853416453194246,0,0
4,2025-03-05 17:04:43,3685458.0,10,45,Independiente,6500000,0,341371,794.0,7,6,2,0,2,925157.0,Creciente,0.5620141183741173,1,0
4,2025-08-27 11:36:36,4949282.399999999,12,45,Empleado,2740000,1061000,394744,817.0,5,3,1,0,1,1470484.0,Creciente,0.39682395542952936,0,0
9,2025-02-14 10:06:46,987314.3999999999,10,44,Empleado,3000000,800000,83827,722.0,3,16,2,0,0,3000000.0,Creciente,0.5234804775005786,0,0
4,2025-01-07 18:17:16,2135880.0,12,44,Independiente,2500000,1000000,148325,832.0,5,7,3,0,0,916148.0,Creciente,0.27992595276507715,0,0
4,2024-12-15 12:25:22,5556600.0,18,44,Independiente,5500000,3000000,306155,733.0,7,3,3,0,2,908526.0,Estable,0.561763606666164,1,0
4,2025-08-05 17:48:26,2491200.0,36,44,Empleado,2700000,595000,87445,761.0,4,11,2,0,1,499689.0,Creciente,0.5089068634541264,0,0
4,2025-06-14 08:04:06,1991880.0,6,44,Independiente,5000000,1500000,297336,844.0,6,3,3,0,0,950363.0,Creciente,0.3226711409506308,0,0
4,2025-04-10 08:21:44,2175480.0,24,43,Empleado,1856000,350000,95633,820.0,11,5,5,0,4,1781900.0,Creciente,0.4071469110320118,0,0
4,2024-12-27 18:26:44,2423640.0,12,38,Empleado,6000000,3000000,168308,844.0,13,7,11,0,1,3904423.0,Creciente,0.29204784344977736,0,0
4,2025-01-23 16:44:22,5373480.0,12,37,Empleado,3200000,2000000,373158,815.0,15,6,13,0,0,916148.0,Creciente,0.40177970431130333,0,0
4,2025-01-02 18:59:05,3296281.1999999997,12,37,Independiente,7000000,3000000,228908,834.0,7,2,4,0,0,908526.0,Creciente,0.30261687153094335,0,0
4,2025-09-23 17:11:00,8668200.0,36,37,Empleado,20460000,2697000,297311,868.0,10,5,6,1,0,6000000.0,Estable,0.2302205014034411,0,0
4,2025-10-08 16:56:26,2110560.0,12,37,Independiente,3610000,1198000,171994,849.0,3,0,2,0,0,,,0.17856725928719872,0,0
4,2025-02-22 13:16:22,2400000.0,12,42,Independiente,2500000,1500000,188539,730.0,8,7,3,0,0,,,0.49135809569409267,0,0
4,2024-12-23 16:44:15,3648000.0,6,47,Independiente,10000000,3000000,540466,736.0,8,6,4,0,2,908526.0,Estable,0.549633915628046,1,0
4,2024-11-30 16:17:47,3472695.6,36,47,Empleado,1800000,150000,112406,780.0,0,1,0,0,0,1471199.0,10808,0.6461028955731185,1,0
4,2025-05-16 11:24:46,5245360.8,6,61,Independiente,10000000,0,779834,720.0,4,9,2,0,1,1174010.0,Creciente,0.6051241050296462,1,0
4,2025-04-29 13:09:09,5976000.0,6,52,Independiente,22000000,10000000,890615,887.0,9,9,7,0,1,941789.0,Creciente,0.36172507372849255,0,0
4,2025-04-12 10:35:02,2184720.0,12,50,Independiente,3200000,1050000,171925,788.0,4,1,2,0,1,,,0.2167411333804713,0,0
4,2025-05-12 17:12:27,3913174.8,6,50,Independiente,6500000,2000000,581742,819.0,16,1,9,0,5,1475434.0,Estable,0.34752442801834144,0,0
4,2025-01-23 10:55:00,1863000.0,10,39,Empleado,2400000,800000,171931,820.0,3,4,1,0,0,,,0.2991795077103734,0,0
4,2025-08-02 16:23:23,3445440.0,6,42,Empleado,3640000,106000,510808,780.0,2,1,1,0,0,,,0.5510040799905864,1,1
4,2024-12-16 13:46:58,813480.0,6,39,Empleado,2450000,450000,120741,706.0,11,6,3,0,2,2522874.0,Creciente,0.4243417275472431,0,0
9,2024-12-21 12:21:40,1185660.0,2,44,Independiente,5000000,2000000,467360,751.0,6,0,1,0,4,,,0.4452381603431672,0,0
9,2024-12-06 16:38:10,750708.0,5,38,Independiente,4000000,2000000,121575,673.0,4,1,2,0,1,,,0.5048101374028049,0,0
9,2025-03-16 16:36:37,1269000.0,8,43,Independiente,5000000,2000000,132239,815.0,10,6,7,0,1,,,0.3237966750652852,0,0
4,2025-01-14 10:26:42,3336000.0,12,52,Independiente,12000000,4000000,261765,772.0,14,17,11,0,2,1795346.0,Creciente,0.3657893015220464,0,0
4,2025-05-04 14:28:30,2991600.0,12,52,Empleado,3000000,1000000,235422,815.0,6,3,3,0,1,,,0.21473082362537804,0,0
4,2025-08-28 09:51:13,696000.0,6,49,Independiente,2600000,1845000,105480,764.0,12,7,2,1,5,1000000.0,Decreciente,0.3925435599101432,0,0
4,2025-05-09 16:14:43,1199880.0,6,50,Empleado,1300000,300000,178820,805.0,4,2,2,0,0,2851551.0,Creciente,0.25903653025637474,0,0
4,2025-01-09 08:06:19,2074800.0,6,52,Independiente,12000000,4000000,288167,845.0,2,0,2,0,0,,,0.38259776151201064,0,0
4,2025-06-22 12:22:35,999780.0,10,49,Independiente,3000000,2000000,92711,787.0,1,4,0,0,0,,,0.3506418300451111,0,0
4,2025-01-23 16:21:47,1200000.0,12,46,Empleado,3000000,380000,83333,837.0,5,4,4,0,1,2505053.0,Creciente,0.2155243143131451,0,0
4,2025-01-12 11:30:20,2880000.0,12,46,Independiente,15000000,6000000,225231,811.0,6,1,4,0,2,,,0.32836142726313455,0,0
9,2025-05-09 12:41:09,1604400.0,2,47,Independiente,5000000,2000000,632882,745.0,8,2,5,0,2,767614.0,Creciente,0.46447289438622313,0,0
4,2025-09-20 16:43:50,3647880.0,6,45,Independiente,9500000,1943000,550967,810.0,7,6,3,0,1,5792500.0,Decreciente,0.30636707972541,0,0
9,2025-04-11 16:32:51,936480.0,3,44,Independiente,5000000,2000000,248522,801.0,18,7,17,0,1,1324352.0,Decreciente,0.3881960543905254,0,0
4,2025-08-07 17:56:38,2008560.0,6,46,Independiente,908526,1902000,302326,729.0,11,6,2,0,5,733487.0,Creciente,0.4130942537468713,0,0
4,2025-05-29 12:37:50,3240000.0,6,46,Empleado,1800000,600000,483621,849.0,2,6,1,1,0,893625.0,Creciente,0.41878517539331805,0,0
9,2025-10-17 16:06:31,4589198.399999999,10,59,Independiente,2100000,0,402630,788.0,2,3,0,0,0,983368.0,Creciente,0.48804796136435336,0,0
4,2025-02-22 18:45:44,1224000.0,12,42,Empleado,2000000,800000,96155,780.0,7,6,4,0,1,,,0.38600163829424733,0,0
4,2024-12-15 09:50:42,1332000.0,6,50,Independiente,3000000,1000000,197763,801.0,6,0,1,0,0,30285.0,Decreciente,0.3736033731931173,0,0
4,2025-09-21 11:59:30,1494720.0,6,57,Empleado,8090000,1790000,226909,861.0,4,2,1,1,0,4817156.0,Creciente,0.24546462013761502,0,0
9,2025-05-23 15:23:53,1319000.4,10,51,Empleado,2000000,800000,112283,821.0,0,1,0,0,0,1307741.0,Decreciente,0.2685390824953982,0,0
9,2024-12-05 09:42:05,1347326.4,10,48,Empleado,4500000,2000000,114094,700.0,7,2,1,0,2,,,0.5005444876986543,0,0
4,2025-01-04 14:12:16,399600.0,6,48,Independiente,2000000,1000000,59405,848.0,3,3,2,0,0,,,0.29793500425015934,0,0
9,2025-04-10 13:38:06,3868668.0,10,53,Independiente,12500000,5000000,328639,780.0,16,10,6,1,4,6500000.0,Estable,0.3229051158191912,0,0
9,2025-02-05 17:56:26,764718.0,4,58,Independiente,3000000,2000000,153524,797.0,6,3,5,0,0,916148.0,Creciente,0.3388250429458965,0,0
4,2025-03-05 10:36:59,3810308.4,6,51,Independiente,4000000,0,565909,756.0,10,6,5,0,4,3340160.0,Creciente,0.3888234142871742,0,0
4,2025-02-01 10:06:40,480000.0,6,45,Independiente,2000000,1200000,71293,795.0,1,2,0,0,1,151421.0,Decreciente,0.3600514148852751,0,0
4,2025-08-28 09:28:27,1389756.0,6,42,Independiente,2470000,920000,209905,751.0,6,2,2,0,4,,,0.29463241980579635,0,0
9,2025-06-14 17:46:59,2573184.0,9,47,Independiente,3000000,1500000,241119,786.0,15,15,7,2,3,1352876.0,Creciente,0.4003749368479632,0,0
9,2025-03-01 12:08:25,1900525.2,10,54,Independiente,2300000,1000000,161363,818.0,0,1,0,0,0,470185.0,Estable,0.48603719052026795,0,1
9,2025-03-08 09:25:45,2306094.0,9,54,Independiente,9500000,4500000,215575,881.0,6,2,4,0,0,925157.0,Creciente,0.34698365484996707,0,0
4,2025-02-24 16:22:16,768000.0,6,44,Empleado,2000000,800000,114250,762.0,6,2,3,0,2,923771.0,Creciente,0.25617347558679726,0,0
9,2025-05-01 09:45:46,1629721.2,9,52,Independiente,3800000,2600000,152566,903.0,3,3,1,0,1,908526.0,Decreciente,0.35202476002675115,0,0
4,2025-08-10 15:51:55,1962823.2,6,44,Independiente,2240000,366000,295441,805.0,2,3,0,1,0,,,0.38317712994903624,0,0
9,2025-02-28 11:01:02,2536736.4,10,53,Empleado,2000000,1000000,215380,912.0,6,5,3,0,0,916841.0,Creciente,0.4191712831621262,0,1
4,2025-08-11 14:27:06,1056360.0,6,54,Independiente,12320000,9092000,158204,870.0,7,5,3,0,1,,,0.3407038530968936,0,0
9,2025-11-12 14:27:24,6976512.0,3,45,Empleado,4720000,3780000,1873852,846.0,4,6,4,0,0,1502672.0,Creciente,0.31350582478667266,0,0
9,2025-04-30 16:02:42,3005361.6,10,45,Empleado,3000000,2000000,255570,832.0,6,5,2,2,2,,,0.2920105319325012,0,0
9,2025-02-22 13:14:09,1958674.7999999998,9,53,Empleado,5000000,2500000,183098,810.0,3,10,1,0,0,1200000.0,Estable,0.4751381141377981,0,0
9,2024-12-19 17:22:45,878880.0,5,57,Independiente,2000000,1500000,142457,857.0,2,2,0,0,1,877803.0,Estable,0.3111785504714001,0,0
4,2024-12-10 11:51:07,1087800.0,12,55,Empleado,2000000,700000,85356,800.0,1,2,0,1,0,1106453.0,Creciente,0.2844608907969455,0,0
9,2025-03-13 13:08:22,4134876.0,10,49,Independiente,3500000,2000000,351069,865.0,14,2,10,0,2,1957094.0,Creciente,0.3332804552978134,0,0
4,2024-12-21 12:57:41,966000.0,12,53,Empleado,2850000,700000,75830,775.0,14,7,5,0,8,4422501.0,Creciente,0.33303134536664897,0,0
4,2026-03-23 13:18:11,1200000.0,6,51,Empleado,3712000,2879000,185193,829.0,4,2,2,0,0,,,0.22923108130216618,0,0
4,2025-03-14 11:37:51,1020000.0,12,41,Empleado,1500000,800000,80632,771.0,4,3,1,0,2,1616255.0,Creciente,0.27502056915177214,0,0
4,2025-07-07 10:41:41,636456.0,6,39,Independiente,3800000,1500000,95902,811.0,5,2,1,0,0,,,0.24016827430213558,0,0
4,2025-12-17 14:42:58,3600000.0,36,58,Empleado,7145000,2996000,136947,851.0,9,4,7,0,1,2686801.0,Creciente,0.22763302732282337,0,0
4,2025-05-04 14:07:45,2628000.0,24,51,Empleado,2500000,100000,117104,774.0,12,7,7,0,3,1500000.0,Estable,0.5304477684182508,0,1
9,2025-04-21 10:05:59,3142544.4,10,44,Empleado,3000000,1000000,267236,884.0,5,2,3,0,1,2864181.0,Creciente,0.1729933312467979,0,0
9,2025-05-18 12:34:23,1522728.0,10,59,Empleado,2000000,1500000,129626,871.0,2,1,1,0,0,3887500.0,Decreciente,0.1790889820290435,0,0
4,2025-07-25 11:06:49,2112000.0,6,58,Independiente,1954263,2500000,318247,875.0,5,3,4,1,0,958420.0,Decreciente,0.29033285314621504,0,0
9,2025-02-22 13:25:14,1036332.0,11,59,Empleado,2500000,1300000,80721,802.0,0,0,0,0,0,,,0.28369700744604853,0,0
4,2025-08-29 14:28:09,1200000.0,6,58,Empleado,2930000,141000,182158,864.0,3,2,2,0,0,1727272.0,Decreciente,0.21065559136956946,0,0
4,2025-03-19 15:59:18,3548400.0,6,58,Empleado,3000000,1000000,527034,862.0,3,3,3,0,0,3087017.0,Decreciente,0.3343354128129329,0,0
9,2025-08-10 13:03:45,2381686.8,9,57,Empleado,908526,139000,223708,877.0,7,3,3,0,0,732877.0,Creciente,0.3117517629908676,0,0
9,2025-05-08 09:54:41,3431143.1999999997,11,57,Independiente,4000000,1500000,267714,864.0,6,5,4,0,1,,,0.32323729573153626,0,0
9,2025-07-10 11:25:53,2012023.2,10,57,Independiente,3000000,1000000,171368,775.0,6,3,0,1,3,,,0.2694912616029895,0,0
4,2025-03-20 14:29:53,1704000.0,6,57,Independiente,4000000,2000000,253263,832.0,6,2,3,0,1,931394.0,Creciente,0.2587720395607269,0,0
9,2025-08-14 14:35:31,538680.0,6,57,Independiente,1580000,164000,73729,784.0,4,1,0,2,0,2150821.0,Estable,0.25165505884182354,0,0
4,2025-05-28 12:53:50,4680000.0,36,57,Empleado,4000000,1000000,152804,815.0,8,4,3,0,0,1200000.0,Estable,0.449145475558288,0,0
9,2025-04-04 14:13:04,1153082.4,9,57,Independiente,6000000,4000000,107843,874.0,6,3,4,0,1,1054263.0,Creciente,0.39689849470271904,0,0
4,2025-04-21 15:53:02,2248560.0,6,58,Empleado,2000000,50000,334276,809.0,3,0,0,0,1,3289565.0,Creciente,0.4228003345881283,0,0
4,2025-07-30 15:59:00,1713360.0,6,56,Independiente,2490000,80000,257892,813.0,1,3,0,0,0,,,0.3745549373315979,0,0
9,2024-12-01 08:50:40,1540207.2,11,55,Independiente,3000000,2500000,120928,883.0,5,6,3,1,1,1284518.0,Creciente,0.36292636218282637,0,0
4,2025-11-07 12:33:42,2187180.0,6,55,Independiente,4590000,2367000,335326,865.0,9,4,6,2,0,992377.0,Creciente,0.35574833939347184,0,0
9,2025-01-09 14:40:29,2874842.4,10,55,Independiente,4000000,1600000,243831,884.0,7,5,5,0,1,,,0.32205151183696085,0,0
9,2025-02-08 13:06:20,1480176.0,10,55,Empleado,1500000,800000,125542,776.0,5,4,2,1,2,1904527.0,Creciente,0.3221438074915155,0,0
4,2025-02-01 19:06:43,708000.0,12,54,Empleado,2800000,0,55785,857.0,7,4,2,1,2,2852295.0,Decreciente,0.24607173658155104,0,0
4,2025-05-19 11:32:50,972000.0,10,54,Independiente,3000000,412000,91108,780.0,14,4,4,0,1,,,0.3633064118048656,0,0
9,2025-08-08 12:23:36,2280516.0,9,54,Independiente,5000000,2000000,214206,763.0,12,4,6,3,2,2941470.0,Creciente,0.33863740594824177,0,0
4,2024-12-27 16:15:14,2645760.0,24,36,Empleado,1600000,600000,115254,780.0,1,1,0,0,1,1600000.0,Estable,0.41788319903455656,0,0
9,2026-03-13 15:54:27,1256640.0,11,43,Empleado,5718000,2065000,103836,774.0,3,0,1,0,0,523776.0,Decreciente,0.4053376934441955,0,0
4,2025-08-26 18:09:42,1140000.0,12,54,Empleado,2950000,400000,91757,803.0,1,4,0,0,1,1000000.0,Creciente,0.33362608042526065,0,0
9,2025-09-18 09:50:01,4152746.4,4,54,Empleado,1880000,0,839180,804.0,0,2,0,0,0,6138818.0,Decreciente,0.358418532171368,0,0
9,2025-04-13 15:37:05,3407908.8,11,38,Empleado,5000000,2500000,265599,812.0,7,3,5,1,0,1200000.0,Estable,0.31985318978163874,0,0
4,2024-12-24 10:51:09,1228800.0,24,58,Empleado,2000000,1200000,53718,716.0,6,1,1,3,1,1898677.0,Creciente,0.3156808863451345,0,0
4,2024-12-24 13:00:34,2250000.0,6,54,Independiente,2000000,500000,334034,863.0,4,2,1,1,0,,,0.4532562526400343,0,0
4,2025-06-24 14:44:24,2236286.4,6,51,Empleado,3700000,800000,336185,795.0,10,5,8,0,1,,,0.3461519697291261,0,0
9,2025-08-13 18:33:43,3067369.1999999997,10,43,Empleado,1836771,253000,261801,784.0,6,13,5,0,0,1432487.0,Creciente,0.38310007059344076,0,0
4,2025-05-01 17:25:19,2520000.0,6,40,Empleado,2800000,550000,377405,835.0,4,2,4,0,0,,,0.27652693810808426,0,0
